ds,y,promotion_rate,avg_price,external
2023-03-09,10074.53460755282,0.4975609756097561,253.03521951219514,0.5170731707317073
2023-03-10,10237.497475262593,0.4975609756097561,243.76848780487805,0.5853658536585366
2023-03-11,10002.230583484485,0.4878048780487805,261.52482926829265,0.4634146341463415
2023-03-12,10339.480627224968,0.526829268292683,263.16136585365854,0.5073170731707317
2023-03-13,10440.121973290708,0.5317073170731708,248.75346341463415,0.4634146341463415
2023-03-14,10148.660606344522,0.4975609756097561,261.46980487804876,0.526829268292683
2023-03-15,10236.88465763811,0.47804878048780486,262.32268292682926,0.526829268292683
2023-03-16,10363.05448198962,0.4878048780487805,261.24678048780487,0.526829268292683
2023-03-17,10009.748892057665,0.526829268292683,233.45765853658537,0.5317073170731708
2023-03-18,10523.861102147883,0.47317073170731705,242.98848780487805,0.4878048780487805
2023-03-19,10158.911127343787,0.47317073170731705,247.32873170731708,0.43414634146341463
2023-03-20,9975.702385424393,0.5219512195121951,260.80765853658534,0.44390243902439025
2023-03-21,10083.303106985351,0.5073170731707317,252.77648780487806,0.4926829268292683
2023-03-22,10119.393174136289,0.5219512195121951,260.91360975609757,0.4878048780487805
2023-03-23,10012.812140194537,0.5121951219512195,256.78058536585365,0.5219512195121951
2023-03-24,10292.453159304489,0.5317073170731708,253.1347317073171,0.5317073170731708
2023-03-25,9939.834241085366,0.47804878048780486,253.69160975609756,0.5024390243902439
2023-03-26,10532.683333927347,0.526829268292683,269.4298536585366,0.551219512195122
2023-03-27,10049.38581471416,0.526829268292683,247.54268292682926,0.5658536585365853
2023-03-28,10213.448028558596,0.5073170731707317,236.2859024390244,0.4878048780487805
2023-03-29,10257.745679980282,0.5073170731707317,254.0781463414634,0.424390243902439
2023-03-30,10270.754674576647,0.47317073170731705,278.75580487804876,0.5024390243902439
2023-03-31,10521.623043710984,0.5219512195121951,239.91634146341462,0.4926829268292683
2023-04-01,10196.457926921163,0.5219512195121951,253.7890731707317,0.526829268292683
2023-04-02,10426.044242251886,0.5317073170731708,260.63126829268293,0.4878048780487805
2023-04-03,10371.62870353787,0.48292682926829267,262.7643902439024,0.5219512195121951
2023-04-04,10172.614289792718,0.5024390243902439,255.33839024390244,0.4975609756097561
2023-04-05,9871.287424953423,0.4878048780487805,265.3460487804878,0.5024390243902439
2023-04-06,9958.575238556683,0.4878048780487805,253.81970731707318,0.45365853658536587
2023-04-07,10102.114527990954,0.47804878048780486,255.416,0.5170731707317073
2023-04-08,10391.688528812496,0.47317073170731705,248.28273170731705,0.5073170731707317
2023-04-09,10422.451145637368,0.4634146341463415,258.38268292682926,0.5414634146341464
2023-04-10,10167.757085241632,0.47317073170731705,257.2676585365854,0.551219512195122
2023-04-11,10571.802693222517,0.5219512195121951,259.31321951219513,0.4975609756097561
2023-04-12,10307.323808627207,0.4926829268292683,254.56746341463415,0.5463414634146342
2023-04-13,10120.818510929132,0.4585365853658537,269.99204878048783,0.4975609756097561
2023-04-14,9958.381042334704,0.47317073170731705,251.67278048780486,0.526829268292683
2023-04-15,10216.68124408588,0.5170731707317073,253.22102439024388,0.5317073170731708
2023-04-16,10090.443983189816,0.5560975609756098,264.07702439024393,0.5219512195121951
2023-04-17,10239.751925598295,0.4634146341463415,242.5689268292683,0.4975609756097561
2023-04-18,10009.65737122309,0.5219512195121951,254.21965853658537,0.5365853658536586
2023-04-19,10137.012420454275,0.44390243902439025,235.79419512195122,0.47804878048780486
2023-04-20,10014.904151614992,0.44878048780487806,252.55609756097562,0.48292682926829267
2023-04-21,10292.224190609993,0.4634146341463415,248.51541463414637,0.5414634146341464
2023-04-22,10552.96506267135,0.4634146341463415,258.2594634146342,0.5024390243902439
2023-04-23,10201.559024862176,0.5024390243902439,252.33868292682928,0.48292682926829267
2023-04-24,10303.314033126959,0.4585365853658537,247.6990731707317,0.551219512195122
2023-04-25,10098.793667242422,0.5219512195121951,265.78546341463414,0.47804878048780486
2023-04-26,10766.682668178892,0.4926829268292683,251.48878048780486,0.5024390243902439
2023-04-27,10288.681071049248,0.5170731707317073,260.7487804878049,0.5219512195121951
2023-04-28,9840.200079911092,0.5073170731707317,254.45521951219513,0.5121951219512195
2023-04-29,9949.474106069307,0.4585365853658537,254.52956097560974,0.47804878048780486
2023-04-30,10296.055798711812,0.5024390243902439,246.07887804878047,0.4975609756097561
2023-05-01,10284.785319404351,0.47317073170731705,271.38931707317073,0.48292682926829267
2023-05-02,10491.918986665927,0.47804878048780486,258.115756097561,0.44390243902439025
2023-05-03,10187.786710572815,0.4292682926829268,265.375512195122,0.4926829268292683
2023-05-04,10170.49920195498,0.5219512195121951,261.52468292682926,0.5170731707317073
2023-05-05,10570.065316461978,0.5414634146341464,266.56346341463416,0.4878048780487805
2023-05-06,10580.431052487245,0.5121951219512195,244.13400000000001,0.5073170731707317
2023-05-07,10347.16684525026,0.5219512195121951,268.4001463414634,0.5463414634146342
2023-05-08,10431.982655594535,0.5365853658536586,268.01951219512193,0.45365853658536587
2023-05-09,10387.304494985541,0.47804878048780486,250.8127804878049,0.424390243902439
2023-05-10,10289.184034030955,0.526829268292683,257.8511219512195,0.48292682926829267
2023-05-11,9910.852884580287,0.4878048780487805,251.24078048780487,0.47804878048780486
2023-05-12,9818.955990757866,0.4682926829268293,275.94458536585364,0.5756097560975609
2023-05-13,10261.994498965547,0.44878048780487806,268.42136585365853,0.47317073170731705
2023-05-14,10425.09371993702,0.47804878048780486,268.46902439024393,0.47317073170731705
2023-05-15,10442.34970460923,0.4975609756097561,269.2065365853659,0.5219512195121951
2023-05-16,10294.289634909075,0.5317073170731708,255.53341463414634,0.5024390243902439
2023-05-17,10612.652228564633,0.5170731707317073,251.3922926829268,0.5756097560975609
2023-05-18,9959.358361873135,0.5170731707317073,254.57517073170735,0.5365853658536586
2023-05-19,10076.912277703654,0.5463414634146342,241.83546341463412,0.44878048780487806
2023-05-20,10068.342950402994,0.48292682926829267,260.12580487804877,0.47804878048780486
2023-05-21,10193.879431403275,0.5317073170731708,252.08639024390243,0.47317073170731705
2023-05-22,10228.965929943237,0.5317073170731708,249.78546341463414,0.47317073170731705
2023-05-23,9946.172813450396,0.5024390243902439,243.10024390243905,0.5463414634146342
2023-05-24,10324.719516435563,0.4975609756097561,268.89531707317076,0.5414634146341464
2023-05-25,10545.229604467322,0.551219512195122,252.76517073170731,0.4634146341463415
2023-05-26,10376.690617404882,0.5317073170731708,243.6010243902439,0.4975609756097561
2023-05-27,10295.945849702448,0.5121951219512195,247.59336585365853,0.4585365853658537
2023-05-28,10074.002124137047,0.526829268292683,259.0800975609756,0.551219512195122
2023-05-29,10380.83215907336,0.47317073170731705,251.79560975609755,0.4585365853658537
2023-05-30,10061.674086030107,0.526829268292683,259.71941463414635,0.4682926829268293
2023-05-31,10059.764734164186,0.5317073170731708,242.8680975609756,0.4926829268292683
2023-06-01,10559.826745450475,0.4682926829268293,251.09175609756096,0.4292682926829268
2023-06-02,10342.57622923864,0.4926829268292683,260.45780487804876,0.5024390243902439
2023-06-03,10078.023435299716,0.44878048780487806,242.93068292682926,0.43414634146341463
2023-06-04,10387.642827299633,0.48292682926829267,255.45560975609757,0.5463414634146342
2023-06-05,10482.572356539044,0.5121951219512195,256.8282926829269,0.4682926829268293
2023-06-06,9915.85284572511,0.4926829268292683,245.60458536585367,0.5170731707317073
2023-06-07,10147.715812398956,0.526829268292683,256.6889756097561,0.4975609756097561
2023-06-08,10547.842385405122,0.4975609756097561,252.9491707317073,0.526829268292683
2023-06-09,10541.703736007912,0.48292682926829267,238.1050731707317,0.43902439024390244
2023-06-10,10198.310812417618,0.5073170731707317,257.69146341463414,0.4878048780487805
2023-06-11,10496.99415465016,0.44390243902439025,256.98341463414636,0.47317073170731705
2023-06-12,9946.983053630598,0.5365853658536586,268.9109756097561,0.4634146341463415
2023-06-13,10457.043844032376,0.48292682926829267,257.4974634146342,0.4682926829268293
2023-06-14,10090.112964041524,0.5219512195121951,271.58663414634145,0.4682926829268293
2023-06-15,10300.346691881387,0.4926829268292683,264.0868780487805,0.5170731707317073
2023-06-16,10393.474759573835,0.4878048780487805,249.4379512195122,0.5365853658536586
2023-06-17,10270.746542295474,0.5219512195121951,273.84712195121955,0.5219512195121951
2023-06-18,9803.294017498254,0.4975609756097561,241.79146341463414,0.5804878048780487
2023-06-19,10185.58867834798,0.526829268292683,259.65439024390247,0.5170731707317073
2023-06-20,10123.75541710124,0.48292682926829267,261.2114634146341,0.5219512195121951
2023-06-21,10343.028353128975,0.526829268292683,242.534,0.48292682926829267
2023-06-22,10536.093128486475,0.5365853658536586,259.4590731707317,0.4634146341463415
2023-06-23,10523.452563280312,0.5219512195121951,258.94892682926826,0.5219512195121951
2023-06-24,9802.378889541118,0.47317073170731705,266.04082926829267,0.48292682926829267
2023-06-25,10896.19049188669,0.43414634146341463,251.74834146341465,0.4975609756097561
2023-06-26,10056.567001960913,0.5609756097560976,254.6510243902439,0.5414634146341464
2023-06-27,10071.99722519132,0.4634146341463415,234.87248780487806,0.5170731707317073
2023-06-28,10682.750382885442,0.48292682926829267,261.64643902439025,0.5463414634146342
2023-06-29,9903.401243172857,0.5024390243902439,252.59668292682926,0.5170731707317073
2023-06-30,10300.749277892815,0.5073170731707317,259.12321951219513,0.4975609756097561
