ds,y,promotion_rate,avg_price,external
2023-04-06,8981.385346253745,0.5,256.5308988764045,0.46629213483146065
2023-04-07,8634.186836961891,0.42696629213483145,249.2665168539326,0.4943820224719101
2023-04-08,9106.33091315308,0.5,262.5385393258427,0.47191011235955055
2023-04-09,8901.917841253597,0.5674157303370787,239.3194382022472,0.5393258426966292
2023-04-10,9306.526753494076,0.4606741573033708,253.26561797752808,0.5056179775280899
2023-04-11,8694.673246452408,0.5112359550561798,256.591797752809,0.4887640449438202
2023-04-12,8909.253442362537,0.47752808988764045,250.1837640449438,0.449438202247191
2023-04-13,8942.551436979567,0.43258426966292135,248.4923595505618,0.47191011235955055
2023-04-14,8784.247450902747,0.5112359550561798,269.8688764044944,0.5449438202247191
2023-04-15,8870.408558893536,0.5,271.51292134831465,0.5056179775280899
2023-04-16,9092.846466426015,0.4438202247191011,274.3271910112359,0.449438202247191
2023-04-17,9061.637774620298,0.48314606741573035,257.8491573033708,0.4887640449438202
2023-04-18,9249.507218521061,0.5280898876404494,265.16174157303374,0.5056179775280899
2023-04-19,8815.668833703436,0.5,240.40129213483146,0.5730337078651685
2023-04-20,9089.22501773049,0.47191011235955055,265.2218539325843,0.4943820224719101
2023-04-21,9121.960373113743,0.48314606741573035,257.7222471910112,0.5056179775280899
2023-04-22,8801.97694955282,0.5112359550561798,250.443202247191,0.5168539325842697
2023-04-23,8686.701347606351,0.5337078651685393,266.86516853932585,0.5561797752808989
2023-04-24,8763.648951981148,0.46629213483146065,246.97662921348314,0.5280898876404494
2023-04-25,9028.019239674408,0.47191011235955055,272.78247191011235,0.4943820224719101
2023-04-26,8871.979266750144,0.5056179775280899,244.20308988764046,0.4550561797752809
2023-04-27,8671.371962877587,0.5561797752808989,249.406404494382,0.5168539325842697
2023-04-28,9304.508933270714,0.4943820224719101,256.7739325842697,0.43258426966292135
2023-04-29,8994.922855455363,0.5224719101123596,263.49426966292134,0.5674157303370787
2023-04-30,8930.9345428444,0.5112359550561798,252.1711797752809,0.5112359550561798
2023-05-01,9066.882343043599,0.5337078651685393,252.5523595505618,0.5224719101123596
2023-05-02,8694.69342723236,0.46629213483146065,255.5970786516854,0.4887640449438202
2023-05-03,9167.264364358713,0.5561797752808989,241.40696629213485,0.5056179775280899
2023-05-04,8842.390412071423,0.4943820224719101,278.1920786516854,0.5168539325842697
2023-05-05,8781.416042984396,0.4943820224719101,237.74865168539327,0.5056179775280899
2023-05-06,8863.895053906948,0.5168539325842697,244.08668539325842,0.5337078651685393
2023-05-07,8548.19735779608,0.47191011235955055,247.73398876404497,0.47752808988764045
2023-05-08,8834.220466706138,0.5112359550561798,243.7191011235955,0.5280898876404494
2023-05-09,9026.121335237458,0.550561797752809,258.4098876404494,0.5955056179775281
2023-05-10,8847.968047116336,0.48314606741573035,247.84870786516854,0.4606741573033708
2023-05-11,8748.717809646185,0.5,241.87073033707864,0.5056179775280899
2023-05-12,8964.759328607986,0.4887640449438202,263.78837078651685,0.398876404494382
2023-05-13,8558.719131758215,0.5393258426966292,259.0176966292135,0.46629213483146065
2023-05-14,9019.759403555328,0.5280898876404494,241.91595505617977,0.4044943820224719
2023-05-15,8820.63006323096,0.5056179775280899,254.69623595505618,0.5393258426966292
2023-05-16,8830.023890195345,0.47191011235955055,269.6873033707865,0.47191011235955055
2023-05-17,8797.05219328801,0.5112359550561798,234.25365168539327,0.5168539325842697
2023-05-18,8819.065779954319,0.4943820224719101,270.4987078651685,0.47752808988764045
2023-05-19,8864.912046814177,0.5561797752808989,248.54983146067417,0.4606741573033708
2023-05-20,9178.708510842558,0.47752808988764045,251.84028089887641,0.5393258426966292
2023-05-21,8708.709878002654,0.5449438202247191,265.3746629213483,0.5056179775280899
2023-05-22,9055.832595603122,0.4943820224719101,258.6508426966292,0.5617977528089888
2023-05-23,8900.571769591066,0.47752808988764045,266.9962359550562,0.46629213483146065
2023-05-24,8777.399155716519,0.46629213483146065,251.8061235955056,0.5
2023-05-25,8985.033462097139,0.46629213483146065,258.1941573033708,0.43258426966292135
2023-05-26,8918.083067853411,0.5561797752808989,248.45095505617977,0.4943820224719101
2023-05-27,8609.867745496462,0.5056179775280899,251.3476404494382,0.43258426966292135
2023-05-28,8944.867458400078,0.47191011235955055,248.65494382022473,0.4887640449438202
2023-05-29,8737.074840292264,0.4887640449438202,254.15196629213486,0.5168539325842697
2023-05-30,8660.94294953389,0.5393258426966292,269.8574157303371,0.5561797752808989
2023-05-31,8787.390234139637,0.5224719101123596,255.11365168539328,0.46629213483146065
2023-06-01,8718.475895190795,0.46629213483146065,268.7327528089888,0.4887640449438202
2023-06-02,8781.681537296716,0.5280898876404494,252.51601123595503,0.47752808988764045
2023-06-03,9015.008706576462,0.42696629213483145,278.4419662921348,0.5
2023-06-04,8989.792161031315,0.48314606741573035,244.88342696629215,0.46629213483146065
2023-06-05,8773.893771135896,0.4943820224719101,246.5964606741573,0.550561797752809
2023-06-06,8882.305480915078,0.4438202247191011,279.96050561797756,0.5
2023-06-07,9019.33120562422,0.5393258426966292,224.0823595505618,0.43820224719101125
2023-06-08,8819.568724149853,0.5337078651685393,263.16016853932587,0.5168539325842697
2023-06-09,8528.051849701369,0.4943820224719101,245.05960674157305,0.5112359550561798
2023-06-10,8853.047312727798,0.5112359550561798,266.05140449438204,0.47752808988764045
2023-06-11,8790.994129669332,0.4887640449438202,239.08505617977528,0.47752808988764045
2023-06-12,9129.402663173963,0.43820224719101125,250.9582584269663,0.5786516853932584
2023-06-13,8407.760847869875,0.5,250.16500000000002,0.550561797752809
2023-06-14,9516.105812491149,0.5393258426966292,254.1667415730337,0.46629213483146065
2023-06-15,8922.702198194807,0.4943820224719101,237.478595505618,0.5449438202247191
2023-06-16,9349.382828447071,0.550561797752809,273.5605617977528,0.43820224719101125
2023-06-17,8922.11479381526,0.5112359550561798,262.99938202247193,0.47191011235955055
2023-06-18,8932.931079110027,0.47752808988764045,254.19286516853933,0.4550561797752809
2023-06-19,8853.667462018482,0.47752808988764045,265.4894382022472,0.5955056179775281
2023-06-20,8866.9811680932,0.5337078651685393,258.5426404494382,0.48314606741573035
2023-06-21,8439.120813623207,0.5280898876404494,257.11685393258426,0.42696629213483145
2023-06-22,9125.405249402154,0.5224719101123596,247.77550561797753,0.5337078651685393
2023-06-23,9069.021352069287,0.5393258426966292,260.77073033707865,0.4943820224719101
2023-06-24,8559.44217159969,0.47752808988764045,243.60129213483145,0.39325842696629215
2023-06-25,8816.907446248799,0.5,254.29634831460675,0.5393258426966292
2023-06-26,8973.267778010022,0.46629213483146065,254.85713483146068,0.398876404494382
2023-06-27,8549.66249587158,0.47191011235955055,240.34449438202248,0.550561797752809
2023-06-28,8785.616112559748,0.5337078651685393,244.60134831460675,0.4101123595505618
2023-06-29,9065.93983229583,0.4887640449438202,266.15825842696626,0.47191011235955055
2023-06-30,8919.412299560032,0.5,240.48820224719103,0.5056179775280899
