ds,y,promotion_rate,avg_price,external
2023-04-20,10483.058199661775,0.5625,252.27192307692306,0.5288461538461539
2023-04-21,10477.938190504066,0.4807692307692308,261.6373076923077,0.4375
2023-04-22,10669.089795486421,0.5,266.3789903846154,0.5384615384615384
2023-04-23,10099.226666511011,0.6009615384615384,280.6322596153846,0.5096153846153846
2023-04-24,10218.729169811864,0.5528846153846154,256.09451923076927,0.4807692307692308
2023-04-25,10875.602340990377,0.5480769230769231,261.53552884615385,0.4855769230769231
2023-04-26,10391.154849623248,0.5288461538461539,264.78499999999997,0.46153846153846156
2023-04-27,10632.523488139906,0.47596153846153844,257.6602403846154,0.5384615384615384
2023-04-28,9937.331752226057,0.49038461538461536,266.38240384615386,0.5096153846153846
2023-04-29,10939.521042228558,0.5384615384615384,238.60783653846153,0.5144230769230769
2023-04-30,10417.020137891624,0.47596153846153844,249.0685096153846,0.5288461538461539
2023-05-01,10835.087429503503,0.46634615384615385,250.95822115384615,0.46153846153846156
2023-05-02,10493.739941844951,0.5721153846153846,272.55298076923077,0.4951923076923077
2023-05-03,10543.849437031771,0.5240384615384616,262.4364903846154,0.5144230769230769
2023-05-04,10456.807812605353,0.5,247.8897596153846,0.5144230769230769
2023-05-05,10633.957490875364,0.4423076923076923,244.83865384615385,0.5192307692307693
2023-05-06,10506.040448424488,0.4807692307692308,263.4722115384615,0.47115384615384615
2023-05-07,10267.34427121025,0.5192307692307693,254.23596153846154,0.4423076923076923
2023-05-08,10431.321570455342,0.46634615384615385,253.6816346153846,0.5048076923076923
2023-05-09,9909.214866075632,0.5,235.94451923076923,0.5384615384615384
2023-05-10,10623.464934391424,0.4567307692307692,260.2840865384615,0.47115384615384615
2023-05-11,10215.913733445603,0.49038461538461536,256.07461538461536,0.4855769230769231
2023-05-12,10436.340915775918,0.5673076923076923,260.9340384615385,0.5288461538461539
2023-05-13,10095.516907920433,0.5625,269.8357211538462,0.5625
2023-05-14,10324.144851756213,0.5192307692307693,246.95764423076923,0.4519230769230769
2023-05-15,10676.435048646956,0.5096153846153846,265.4638461538462,0.5144230769230769
2023-05-16,10149.055339416755,0.5528846153846154,236.31653846153844,0.4519230769230769
2023-05-17,10618.809109271802,0.5432692307692307,271.8289423076923,0.46634615384615385
2023-05-18,10447.56615861848,0.5336538461538461,250.1133173076923,0.46634615384615385
2023-05-19,10335.598957825412,0.44711538461538464,238.48105769230767,0.46153846153846156
2023-05-20,10244.584980736192,0.5528846153846154,233.56572115384614,0.49038461538461536
2023-05-21,10412.238973149619,0.5192307692307693,239.85096153846155,0.5625
2023-05-22,10604.21449185734,0.4951923076923077,251.70870192307694,0.625
2023-05-23,10408.007739870807,0.5096153846153846,257.7401923076923,0.5240384615384616
2023-05-24,10299.752814494614,0.4807692307692308,255.50384615384615,0.44711538461538464
2023-05-25,10784.45301807226,0.46634615384615385,263.19350961538464,0.5
2023-05-26,10693.046073018155,0.4567307692307692,261.56514423076925,0.47596153846153844
2023-05-27,10491.063819344816,0.4807692307692308,265.4269711538461,0.5432692307692307
2023-05-28,10452.234839936846,0.5096153846153846,261.84326923076924,0.5240384615384616
2023-05-29,10595.747310520368,0.5576923076923077,251.70653846153846,0.47115384615384615
2023-05-30,10538.919463977882,0.5144230769230769,254.85572115384613,0.4951923076923077
2023-05-31,10467.513024535716,0.46634615384615385,247.44403846153847,0.44711538461538464
2023-06-01,9974.54992722013,0.5673076923076923,251.89081730769232,0.5721153846153846
2023-06-02,10717.956223769466,0.46634615384615385,260.0254807692308,0.4807692307692308
2023-06-03,10963.96022009085,0.4855769230769231,269.2135096153846,0.5288461538461539
2023-06-04,10138.075679393489,0.5,246.91298076923078,0.46634615384615385
2023-06-05,10261.799253508858,0.5240384615384616,247.68120192307694,0.5528846153846154
2023-06-06,10361.2120029068,0.5480769230769231,243.12461538461537,0.4951923076923077
2023-06-07,10539.177685883102,0.47596153846153844,259.07240384615386,0.5048076923076923
2023-06-08,10387.663437650357,0.5480769230769231,280.1243269230769,0.5240384615384616
2023-06-09,10440.18134089904,0.5817307692307693,257.2957692307692,0.5384615384615384
2023-06-10,10345.190458830239,0.5144230769230769,260.1461538461539,0.47115384615384615
2023-06-11,10501.598708302594,0.5336538461538461,252.65581730769233,0.5288461538461539
2023-06-12,10258.566669783575,0.4855769230769231,243.81100961538462,0.5048076923076923
2023-06-13,10499.138058785878,0.5096153846153846,255.2483653846154,0.4855769230769231
2023-06-14,10440.280400310965,0.5192307692307693,247.64110576923076,0.5048076923076923
2023-06-15,10837.510635689061,0.46634615384615385,276.3798076923077,0.5576923076923077
2023-06-16,10586.044405301987,0.4375,240.09644230769229,0.4807692307692308
2023-06-17,10352.319482390978,0.5336538461538461,262.6933173076923,0.5673076923076923
2023-06-18,10294.614705851178,0.49038461538461536,263.1762019230769,0.5
2023-06-19,10707.36130275266,0.5288461538461539,243.13610576923077,0.5288461538461539
2023-06-20,10009.022463860996,0.5528846153846154,261.08677884615383,0.5432692307692307
2023-06-21,10335.11150336986,0.4855769230769231,236.12076923076924,0.5192307692307693
2023-06-22,10471.033240158906,0.5625,255.21490384615385,0.5480769230769231
2023-06-23,10502.562508113926,0.5336538461538461,259.0955769230769,0.5
2023-06-24,10470.842609884672,0.4519230769230769,234.14115384615386,0.49038461538461536
2023-06-25,10790.277174570829,0.4519230769230769,236.84721153846155,0.4855769230769231
2023-06-26,10409.265765781953,0.4519230769230769,259.43461538461537,0.5240384615384616
2023-06-27,10505.125079870506,0.47596153846153844,252.70788461538461,0.5673076923076923
2023-06-28,10349.933100728727,0.4951923076923077,262.6036057692308,0.5288461538461539
2023-06-29,10287.003825553431,0.4951923076923077,255.10879807692305,0.44711538461538464
2023-06-30,10553.375431262435,0.5192307692307693,250.00783653846153,0.4375
